-10.	19.759029547491227	71.55296829897257	240.8539569271292
-9.96	19.790497092581717	71.55053475649397	240.45851425313236
-9.92	19.822131266912187	71.54805786474564	240.06203628436236
-9.88	19.85393349729754	71.54553681124351	239.664515423328
-9.84	19.88590522648123	71.54297076568365	239.26594397877506
-9.8	19.918047913359295	71.54035887958389	238.86631416439172
-9.76	19.95036303315261	71.53770028570372	238.4656180967491
-9.72	19.98285207763847	71.53499409767485	238.0638477939962
-9.68	20.015516555334187	71.53223940941947	237.66099517381087
-9.64	20.048357991721225	71.5294352947075	237.25705205186313
-9.6	20.081377929443686	71.52658080658787	236.8520101398396
-9.56	20.11457792852543	71.52367497687078	236.44586104366468
-9.52	20.14795956658279	71.52071681556912	236.03859626159357
-9.48	20.181524439036167	71.51770531030877	235.63020718220642
-9.44	20.21527415932914	71.51463942574873	235.22068508245871
-9.4	20.249210359152706	71.51151810298973	234.8100211257026
-9.36	20.283334688664034	71.50834025894017	234.39820635957662
-9.32	20.317648816704406	71.50510478565307	233.98523171381476
-9.28	20.352154431021315	71.50181054965168	233.57108799803717
-9.24	20.386853238507847	71.49845639129467	233.1557658996878
-9.2	20.421746965423957	71.49504112404468	232.73925598166716
-9.16	20.456837357610986	71.4915635336861	232.32154867980753
-9.12	20.492126180744656	71.48802237765697	231.90263430076243
-9.08	20.527615220557724	71.48441638424187	231.4825030194416
-9.04	20.563306283059628	71.48074425172078	231.06114487631987
-9.	20.59920119479629	71.47700464764382	230.63854977520145
-8.96	20.635301803061424	71.47319620788907	230.21470748026607
-8.92	20.671609976147646	71.4693175358454	229.7896076135741
-8.88	20.708127603575484	71.46536720147633	229.3632396521901
-8.84	20.744856596325455	71.46134374036806	228.9355929252856
-8.8	20.78179888708729	71.45724565280797	228.50665661137458
-8.76	20.818956430493404	71.45307140277339	228.07641973527615
-8.72	20.856331203347263	71.44881941686832	227.64487116493922
-8.68	20.89392520487641	71.44448808331835	227.21199960849427
-8.64	20.93174045695419	71.44007575081662	226.77779361084077
-8.6	20.969779004351917	71.43558072744968	226.34224155054775
-8.56	21.00804291495343	71.43100127944679	225.90533163619253
-8.52	21.04653428001419	71.42633563006224	225.46705190319466
-8.48	21.08525521437459	71.42158195825132	225.0273902100019
-8.44	21.124207856703325	71.41673839742256	224.58633423457377
-8.4	21.16339436972245	71.41180303408441	224.14387147056337
-8.36	21.202816940433237	71.40677390646181	223.69998922345167
-8.32	21.242477780344764	71.40164900308122	223.2546746066244
-8.28	21.28237912568848	71.39642626127191	222.8079145372334
-8.24	21.32252323765056	71.39110356568787	222.35969573217088
-8.2	21.362912402570288	71.38567874667507	221.9100047036077
-8.16	21.403548932159865	71.3801495786719	221.45882775469536
-8.12	21.444435163699527	71.37451377848352	221.00615097491684
-8.08	21.485573460254635	71.36876900359806	220.55196023565017
-8.04	21.52696621085198	71.36291285030991	220.09624118516197
-8.	21.568615830678162	71.35694285189003	219.63897924384065
-7.96	21.6105247612523	71.35085647661744	219.18015959904173
-7.92	21.6526954706054	71.34465112579771	218.71976719998585
-7.88	21.69513045343985	71.33832413166628	218.25778675235333
-7.84	21.73783223128236	71.33187275523014	217.79420271278104
-7.8	21.78080335263774	71.32529418406986	217.32899928331528
-7.76	21.824046393107448	71.31858552997302	216.86216040541981
-7.72	21.867563955529963	71.31174382660792	216.39366975421774
-7.68	21.91135867007006	71.30476602696943	215.9235107321031
-7.64	21.955433194328094	71.29764900085718	215.45166646256973
-7.6	21.99979021340994	71.29038953217315	214.97811978357961
-7.56	22.044432440005348	71.2829843162053	214.50285324100346
-7.52	22.089362614412924	71.27542995668358	214.0258490814669
-7.48	22.134583504584956	71.26772296286536	213.54708924542402
-7.44	22.180097906127717	71.25985974642141	213.06655535973283
-7.4	22.225908642288122	71.25183661823581	212.58422873010812
-7.36	22.272018563914056	71.24364978507381	212.1000903333084
-7.32	22.318430549399178	71.23529534615436	211.61412080917836
-7.28	22.365147504580282	71.22676928952083	211.12630045223028
-7.24	22.412172362635125	71.21806748837528	210.63660920328036
-7.2	22.459508083917974	71.2091856971585	210.14502664047498
-7.16	22.507157655788074	71.20011954757027	209.65153197032015
-7.12	22.5551240923888	71.19086454438508	209.1561040182772
-7.08	22.603410434397045	71.1814160611308	208.65872121913804
-7.04	22.652019748720953	71.17176933555847	208.15936160697822
-7.	22.70095512816398	71.16191946496467	207.65800280487966
-6.96	22.750219691044876	71.15186140133638	207.15462201435196
-6.92	22.799816580764077	71.14158994628457	206.6491960043506
-6.88	22.849748965313008	71.13109974575868	206.14170109989453
-6.84	22.90002003673145	71.12038528456357	205.63211317035112
-6.8	22.950633010515247	71.10944088068715	205.12040761743665
-6.76	23.001591124940106	71.0982606793285	204.60655936260963
-6.72	23.052897640332283	71.08683864673371	204.09054283420102
-6.68	23.104555838261465	71.07516856375739	203.5723319540447
-6.64	23.15656902066119	71.06324401917819	203.05190012372145
-6.6	23.20894050884974	71.05105840267626	202.52922021015058
-6.56	23.26167364249102	71.03860489761271	202.00426453097313
-6.52	23.31477177842872	71.0258764733966	201.47700483910822
-6.48	23.36823828945387	71.01286587763927	200.94741230709522
-6.44	23.422076562932997	70.9995656278689	200.4154575105778
-6.4	23.476289999349245	70.98596800297874	199.88111041146075
-6.36	23.530882010697937	70.97206503422788	199.34434034023798
-6.32	23.585856018780298	70.95784849594781	198.80511597796738
-6.28	23.641215453329544	70.94330989574142	198.26340533729234
-6.24	23.696963750008905	70.92844046432285	197.71917574298092
-6.2	23.753104348249014	70.91323114489572	197.17239381171285
